,id,name,address,logo,lat,long,star_number,check_in_time,check_out_time,description,district_id,province_id,street_id
408,8434,Ngọc Việt Bungalow (Ngoc Viet Bungalow),"113/7 Trần Hưng Đạo, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FSXZGLHSECC_%2Ftmp%2Fplaytemp858296023012944501%2FmultipartBody9077695654584908748asTemporaryFile?generation=1587706921547969&alt=media,10.20095143,103.9654329,4,14:00,12:00,"<p><span style=color: rgb(56, 56, 56); font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Tọa lạc tại đảo Phú Quốc,&nbsp;</span><span style=color: rgb(51, 51, 51); font-size: 15px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: justify; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>nằm ngay trung tâm của thị trấn Dương Đông, quý khách chỉ mất 10 phút di duyển bằng xe ô tô từ sân bay quốc tế Phú Quốc về khách sạn và cách chợ đêm Phú Quốc khoảng 1,5 km. Nơi nghỉ còn cách chùa Sùng Hưng 1,7 km.</span></p>\n\n<p>Khách sạn có quầy bar phục vụ, cafe ở đây được đánh giá là rất ngon.&nbsp;Du khách có thể thưởng thức bữa sáng tự chọn&nbsp;hàng ngày tại đây. Hoặc du khách có thể thưởng thức thêm ẩm thực địa phương tại&nbsp;Chợ Đêm Dinh Cậu cách 1,2 km và cách Chợ Dương Đông 1,5 km. Nhà hàng Chez Carole cách đó 300 m.&nbsp;</p>\n\n<p>Được thiết kế theo phong cách hiện đại, Ngọc Việt Bungalow&nbsp;cung cấp những tiện ích và dịch vụ đa dạng:</p>\n\n<ul>\n\t<li>&nbsp;Wifi miễn phí toàn bộ khách sạn.</li>\n\t<li>&nbsp;Dịch vụ giặt là.</li>\n\t<li>&nbsp;Miễn phí mượn xe đạp.</li>\n\t<li>&nbsp;Tiện ích BBQ.</li>\n\t<li>&nbsp;Dịch vụ xe đưa đón.</li>\n\t<li>&nbsp;Dịch vụ đổi ngoại tệ, lễ tân 24h.</li>\n</ul>\n\n<p><span style=font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: justify; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Có tất cả 10 căn bungalow, được chia làm 2 loại phòng: Phòng đơn (Superior Bungalow), phòng đôi (Deluxe Bungalow). Tất cả các bungalow đều hướng vườn, có không gian rộng rãi độc lập với nhau, được trang bị đầy đủ các tiện nghi hiện đại:&nbsp;</span> <span style=font-size: 15px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: justify; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Phòng không hút thuốc, hướng vườn, TV Led 32, truyền hình cáp, điều hòa nhiệt độ, trà/café/nước uống miễn phí mỗi ngày, ấm đun nước điện, Máy sấy tóc, phòng tắm riêng vòi sen.</span></p>\n\n<p>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</p>\n",446,2,478
409,8441,Nhà nghỉ Yến Huỳnh (Yen Huynh Guest House),"187 đường 30/4,KP1, Dương Đông, Đảo Phú Quốc, Việt Nam, 95000",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1156038.jpg?generation=1563772497213070&alt=media,10.21463871,103.9673136,2,13:00,13:00,"Được xây dựng vào năm 2015, Yen Huynh Guest House là điểm du lịch bổ sung cho Đảo Phú Quốc và là sự lựa chọn tuyệt vời dành cho khách du lịch. Từ đây, khách có thể dễ dàng tiếp cận được nét đẹp sống động của thành phố ở mọi góc cạnh. Với vị trí thuận lợi, khách sạn dễ dàng tiếp cận những điểm tham quan du lịch nổi tiếng của thành phố.<BR><BR> Hãy tận hưởng hết vô số dịch vụ và tiện nghi không gì sánh được ở khách sạn Đảo Phú Quốc này. Dịch vụ phòng 24 giờ, miễn phí wifi tất cả các phòng, an ninh 24 giờ, dịch vụ phòng hàng ngày, bệnh viện chỉ là một vài trong số những thiết bị được lắp đặt tại Yen Huynh Guest House ngoài một số khách sạn khác trong thành phố. <BR><BR> Thêm vào đó, tất cả những phòng khách đều mang một nét thoải mái đặc trưng khác nhau. Nhiều phòng còn được đặc biệt trang bị những tiện nghi như tủ áo, khăn tắm, giá treo quần áo, dép, tivi màn hình phẳng để làm hài lòng những vị khách khó tính nhất. Bên cạnh đó, khách sạn còn gợi ý cho bạn những hoạt động vui chơi giải trí bảo đảm bạn luôn thấy hứng thú trong suốt kì nghỉ. Yen Huynh Guest House là một sự lựa chọn thông minh cho du khách khi đến Đảo Phú Quốc, nơi mang lại cho họ một kì nghỉ thư giãn và thoải mái.",446,2,
410,8446,Montana Resort,"Ấp Suối Lớn, Bãi Sao, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F848402.jpg?generation=1563772573005716&alt=media,10.0828093,104.0154648,3,14:00,12:00,"<p>Với khách du lịch muốn ngắm cảnh và cảm nhận Đảo Phú Quốc, <b>Montana Resort</b> là sự lựa chọn hoàn hảo. Cách sự nhộn nhịp của thành phố 20 km, khách sạn 3 sao này có vị trí vô cùng thuận lợi và dễ tiếp cận các địa điểm lớn của thành phố này. Với vị trí thuận lợi, khách sạn dễ dàng tiếp cận những điểm tham quan du lịch nổi tiếng của thành phố.</p>\n\n<p>Một số gợi ý nổi bật cho quý khách về địa điểm ăn uống lân cận có thể kể đến: Nhà hàng&nbsp;Sher-e-Punjab Indian Cuisine, Nhà hàng&nbsp;Pink Pearl, Nhà hàng&nbsp;Department of Chemistry Bar at JW Marriott Phú&nbsp;Quốc.</p>\n\n<p>Khách sạn được thiết kế theo phong cách hiện đại, cung cấp các dịch vụ tiện ích và đa dạng :</p>\n\n<p>• Wifi miễn phí trong khuôn viên.<br />\n• Dịch vụ giặt là.<br />\n• Bãi đậu xe miễn phí.<br />\n• Giặt khô/Giặt hơi.<br />\n• Lễ tân 24/7.<br />\n• Bữa sáng miễn phí.<br />\n• Quầy bar.<br />\n• Hồ bơi ngoài trời.</p>\n\n<p>Khách sạn được đặc biệt yêu thích bởi gia đình và các cặp đôi.&nbsp;Khách sạn đặc biệt có 26 phòng đẹp, nhiều phòng còn có tivi màn hình phẳng, nước uống chào đón miễn phí, các loại khăn, gương, dép. hồ bơi ngoài trời, tắm nắng, sân vườn của khách sạn là nơi lý tưởng để thư giãn và đổi gió sau một ngày bận rộn. Khi bạn tìm kiếm chỗ tạm trú thoải mái và tiện nghi ở Đảo Phú Quốc, hãy bắt đầu cuộc hành trình đến <b>Montana Resort</b>.</p>\n\n<p>Giờ check-in là 14:00 và check out là 12:00 ngày kế tiếp.</p>\n",446,2,31061
411,8447,Duke Hostel,"103 Trần Hưng Đạo, Khu Phố 7, Dương Đông, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1154467.jpg?generation=1563772498613612&alt=media,10.204534,103.964099,1,14:00,0:00,"Tọa lạc tại Dương Đông, <b>Duke Hostel</b> là điểm khởi hành lý tưởng cho chuyến du ngoạn của bạn tại Đảo Phú Quốc. Nơi nghỉ nằm cách trung tâm 7km, du khách có thể dễ dàng tiếp cận các tiện nghi khác trong thành phố. Chỗ nghỉ có vị trí rất thuận tiện, du khách có thể thoải mái tham quan, khám phá các điểm du lịch nổi tiếng.<BR><BR> <b>Duke Hostel</b> mang lại nhiều tiện nghi để kỳ nghỉ của bạn tại Đảo Phú Quốc thêm phần hấp dẫn, thú vị. Các tiện nghi nổi bật tại điểm đến này bao gồm Wifi miễn phí cho mọi phòng, bảo vệ 24 giờ, cửa hàng tiện lợi, dọn phòng hằng ngày, dịch vụ taxi.<BR><BR> Mọi phòng nghỉ đều được trang bị nhiều tiện nghi đa dạng. Đặc biệt, nhiều phòng còn có những tiện nghi như tủ áo, phòng thay đồ, khăn các loại, giá treo quần áo, dép, sẽ làm hài lòng du khách khó tính nhất. Chỗ nghỉ cơ sở vật chất tuyệt vời, bao gồm lặn biển (ống thở), hồ bơi ngoài trời, lặn biển (bình khí), câu cá, bàn bi da, giúp du khách thư giãn sau một ngày khám phá thành phố đầy thú vị. Hãy tận hưởng dịch vụ và vị trí tuyệt vời tại <b>Duke Hostel</b>.",446,2,478
412,8449,Sen Viet Phu Quoc Resort Sport and Spa,"Khu Đô Thị Mới 67,5 ha Thị trấn Dương Đông, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1156658.jpg?generation=1563772529015257&alt=media,10.24312814,103.9598684,3,14:00,12:00,"<p><strong>Sen Viet Phu Quoc Resort Sport and Spa</strong>&nbsp;cách sân bay Quốc Tế 9 km và&nbsp;cách thị trấn Dương Đông khoảng 6 km, cách&nbsp;Làng chài Hàm Ninh 11,9 km, cách&nbsp;Vườn thú Vinpearl Safari Phú Quốc 12,9 km.</p>\n\n<p>Khách có thể lựa chọn dùng bữa tại nhà hàng của khách sạn hoặc tham khảo thêm một số địa điểm ẩm thực quanh khách sạn được đánh giá cao như:&nbsp;Nhà Hàng Hải Sản Sóng Biển,&nbsp;Nhà Hàng Hải Sản Phượng Hoàng,&nbsp;Chuồn Chuồn Sky Bar,..</p>\n\n<p>Được thiết kế theo phong cách gần gủi với thiên nhiên,<strong> Sen Viet Phu Quoc Resort Sport and Spa</strong>&nbsp;cung cấp những tiện ích và dịch vụ đa dạng:</p>\n\n<ul>\n\t<li>&nbsp;Wifi miễn phí toàn bộ khách sạn.</li>\n\t<li>&nbsp;Dịch vụ giặt là.</li>\n\t<li>Dịch vụ bán vé và tour</li>\n\t<li>Chỗ đỗ xe miễn phí</li>\n</ul>\n\n<p>Bên cạnh sự ưu đãi của thiên nhiên về vị trí địa lý, khách sạn còn được thiết kế và xây dựng theo lối kiến trúc gần gủi với thiên nhiên, Khu nghỉ&nbsp;còn có khu vườn cảnh tuyệt đẹp và chỗ ở tiện nghi thanh bình mang đến những phút giây nghỉ dưỡng tuyệt vời cho du khách.&nbsp;<strong>Sen Viet Phu Quoc Resort Sport and Spa</strong>&nbsp;có 33 phòng được trang bị các tiện nghi như tivi màn hình phẳng, dép,&nbsp;internet không dây (miễn phí), máy điều hòa trong một số phòng. Bên cạnh đó, khách sạn còn gợi ý cho bạn những hoạt động vui chơi giải trí bảo đảm bạn luôn thấy hứng thú trong suốt kì nghỉ. Với vị trí lý tưởng và cơ sở vật chất thích hợp,&nbsp;các cặp đôi, gia đình đều đặc biệt yêu thích khách sạn này</p>\n\n<p>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</p>\n",446,2,8
413,8453,Nhà nghỉ Duy Toàn (Duy Toan Guest House ),"Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1119494.jpg?generation=1563772574849090&alt=media,10.2058522,103.9655381,1,,,"Vị trí thuận lợi ở bãi biển, Duy Toan Guest House chỉ cách trung tâm thành phố 1.00 km và chỉ mất vài phút để đến sân bay, dễ dàng tiếp cận những điểm tham quan du lịch nổi tiếng.
\n<Br><br>
\nDuy Toan Guest House mang lại dịch vụ hoàn hảo, tiện nghi sang trọng, trang bị đầy đủ miễn phí wifi tất cả các phòng, nhận/trả phòng nhanh, giữ hành lý, wifi công cộng, bãi đậu xe, bếp nấu ăn chung.
\n
\n<br><br>Duy Toan Guest House có 24 phòng, nội thất đều dễ chịu, êm ái với các tiện nghi như khăn tắm, dép, tivi màn hình phẳng, internet không dây (miễn phí). Khách sạn còn gợi ý cho bạn những hoạt động vui chơi giải trí, là sự lựa chọn hoàn hảo cho kì nghỉ của bạn ở Đảo Phú Quốc.",446,2,478
414,8455,Miana Resort Phú Quốc,"73/4 Trần Hưng Đạo, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2F8FESAHV3S9_%2Ftmp%2Fplaytemp3111344483695768745%2FmultipartBody6140445391079546012asTemporaryFile?generation=1592288897746226&alt=media,10.20708761,103.9634916,2,14:00,12:00,"<p><b>Khách sạn Miana Phú Quốc</b> tọa lạc tại khu vực thị trấn Dương Đông, cách Chợ đêm Phú Quốc 15 phút đi bộ, cách Dinh Cậu 17 phút đi bộ, cách Suối Tranh 10,7 km, cách Khu giải trí Vinpearl Land Phú Quốc 22,7 km và cách&nbsp;Sân bay quốc tế Phú Quốc khoảng&nbsp;12 phút đi xe.</p>\n\n<p>Du khách có thể thưởng thức bữa sáng&nbsp;tại nhà hàng trong khuôn viên khách sạn.&nbsp;Một số địa điểm ẩm thực quanh khách sạn được đánh giá cao như: Nhà Hàng Hải Sản Sóng Biển,&nbsp;Nhà Hàng Hải Sản Phượng Hoàng,&nbsp;Chuồn Chuồn Sky Bar,..</p>\n\n<p>Được thiết kế theo phong cách hiện đại, <strong>Khách sạn Miana Phú Quốc</strong>&nbsp;cung cấp những tiện ích và dịch vụ đa dạng:</p>\n\n<ul>\n\t<li>&nbsp;Wifi miễn phí toàn bộ khách sạn.</li>\n\t<li>Dịch vụ bán vé, tour.</li>\n\t<li>Dọn phòng hàng ngày.</li>\n\t<li>Dịch vụ đưa đón.</li>\n\t<li>Thu đổi ngoại tệ.</li>\n</ul>\n\n<p><b>Khách sạn Miana Phú Quốc</b><strong>&nbsp;</strong>là sự lựa chọn hoàn hảo Với khách du lịch muốn ngắm cảnh và cảm nhận Phú Quốc. Từ đây, khách có thể dễ dàng tiếp cận được nét đẹp sống động của thành phố đảo ở mọi góc cạnh. Khách sạn&nbsp;là lựa chọn tuyệt vời cho du khách thích du lịch nghỉ dưỡng tận hưởng ánh mặt trời,&nbsp;phong cảnh&nbsp;và&nbsp;thời tiết ấm áp. Các cặp đôi, gia đình&nbsp;đặc biệt thích khách sạn này.</p>\n\n<p>Khách sạn có tổng cộng 25 khu phòng. Mỗi phòng nghỉ tại đây đều được trang bị TV, điều hòa. Du khách cũng sẽ tìm thấy ấm đun nước trong phòng. Tất cả các phòng có phòng tắm riêng với dép đi trong phòng và đồ vệ sinh cá nhân miễn phí, tạo sự thoải mái cho khách.</p>\n\n<p>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</p>\n",446,2,478
415,8457,Sailing Hotel,"90A Trần Hưng Đạo, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1062180.jpg?generation=1563772521643266&alt=media,10.20451977,103.963761,2,12:00,14:00,"<p>Khách sạn Sailing tọa lạc tại vị trí đắc địa đảo Phú Quốc, gần trung tâm thị trấn Dương Đông, nằm trên trục đường chính Trần Hưng Đạo. Sailing cách Chùa Sùng Hưng chưa đầy 1 km, cách trung tâm thành phố khoảng 900m. Sân bay gần nhất là sân bay Phú Quốc cách đó 6km, dịch vụ đưa đón sân bay được cung cấp với một khoản phụ phí.</p>\n\n<p>Quý du khách có thể thưởng thức các đặc sản ẩm thực phong phú tại đây qua các nhà hàng, quán ăn nổi tiếng gần với khách sạn như:&nbsp;Bún quậy Thanh Hùng, Bánh Canh chả cá Phụng, Bún kèn Út Lượm, bò tơ nướng BBQ, lẩu dê Thượng Hải, hải sản tươi sống 343...</p>\n\n<p>Với thiết kế hiện đại, Sailing Hotel cung cấp các tiên nghi cho du khách như:</p>\n\n<p>- Wifi miễn phí.<br />\n- Dịch vụ đưa đón.<br />\n- Dịch vụ giặt ủi.<br />\n- Lễ tân 24/7.<br />\n- Giữ hành lý.</p>\n\n<p>Khách sạn có tất cả 18&nbsp;phòng nghỉ tại đây đều được trang bị máy điều hòa, TV màn hình phẳng với truyền hình cáp, tủ lạnh, ấm đun nước, chậu rửa vệ sinh (bidet), máy sấy tóc và bàn làm việc. Ngoài ra,&nbsp;phòng tắm riêng với vòi sen và đồ vệ sinh cá nhân miễn phí, tủ để quần áo. Các cặp đôi và gia đình đặc biệt yêu thích khách sạn này.</p>\n\n<p>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</p>\n",446,2,478
416,8460,Bungalow Tài Phát (Bungalow Tai Phat),"Ấp Ông Lang, Ông Lang, Đảo Phú Quốc, Việt Nam, 0773",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1155712.jpg?generation=1563772536048836&alt=media,10.25874901,103.9387817,1,14:00,,"Khi đến thăm Đảo Phú Quốc, bạn sẽ cảm thấy như đang ở nhà tại Bungalow Tai Phat, nơi có chất lượng tuyệt vời và dịch vụ chu đáo. Chỉ cách trung tâm thành phố , vị trí đẹp của khách sạn bảo đảm khách hàng có thể đến tham quan những địa điểm du lịch nhanh chóng và dễ dàng. Với vị trí thuận lợi, khách sạn dễ dàng tiếp cận những điểm tham quan du lịch nổi tiếng của thành phố.<BR><BR> Hãy tận hưởng hết vô số dịch vụ và tiện nghi không gì sánh được ở khách sạn Đảo Phú Quốc này. Những tính năng hàng đầu của khách sạn bao gồm miễn phí wifi tất cả các phòng, dịch vụ taxi, giữ hành lý, wifi công cộng, tour du lịch.<BR><BR> Khách sạn đặc biệt có 8 phòng đẹp, nhiều phòng còn có tivi màn hình phẳng, trà miễn phí, gương, dép, khăn tắm. Danh sách phương tiện giải trí được trang bị ở khách sạn, bao gồm sân vườn. Với vị trí lý tưởng và cơ sở vật chất thích hợp, Bungalow Tai Phat đạt được tiêu chuẩn ở mọi khía cạnh.",446,2,33806
417,8462,La Casa Resort Phú Quốc,"Tổ 4 Ấp Ông Lang, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FBT9XL5OD66_%2Ftmp%2Fplaytemp4401775770632333474%2FmultipartBody2739079514749634850asTemporaryFile?generation=1586170193453362&alt=media,10.26305065,103.9393197,3,14:00,12:00,"<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>La Casa Resort tiêu chuẩn 3 sao toạ lạc tại vị trí lí tưởng cách&nbsp;Trung tâm đảo Phú Quốc&nbsp;và&nbsp;Bãi Trường&nbsp;20 phút di chuyển bằng ô tô hoặc xe máy, cách Suối Tranh 12,49km, cách Chùa Sư Muôn (Hùng Long tự) 8,76km&nbsp;và cách Bãi Sao&nbsp;25,3km. Sân bay Quốc Tế Phú Quốc cách khách sạn 12,9km.</span></span></p>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Khách sạn có nhà hàng phục vụ bữa sáng, buffet phục vụ các món Á.&nbsp;</span></span><span style=font-size:14px;>Một số địa điểm ẩm thực quanh khách sạn được đánh giá cao như:&nbsp;Nhà hàng Bếp Việt - So True, Nhà hàng&nbsp;Quán Cát,&nbsp;Nhà hàng Vườn Sim.</span></p>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Được thiết kế theo phong cách hiện đại, La Casa Resort&nbsp;cung cấp những tiện ích và dịch vụ đa dạng:</span></span></p>\n\n<ul>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Wifi miễn phí toàn bộ khách sạn.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Dịch vụ giặt là.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Dịch vụ xe đưa đón.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Dịch vụ thay đổi ngoại tệ.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Bể bởi ngoài trời.</span></span></li>\n\t<li style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Phòng gym cùng dịch vụ mát-xa.</span></span></li>\n</ul>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Toàn bộ khách sạn có tổng cộng 26 phòng đều được trang bị điều hòa, TV màn hình phẳng và bàn làm việc với tầm nhìn hướng biển, sân vườn. Phòng tắm riêng được trang bị máy sấy tóc, bồn tắm, vòi sen cùng đồ vệ sinh cá nhân. Các cặp đôi, gia đình và khách đi theo nhóm&nbsp;đặc biệt thích khách sạn này.</span></span></p>\n\n<p style=text-align: justify;><span style=font-family:Arial,Helvetica,sans-serif;><span style=font-size:14px;>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</span></span></p>\n",446,2,33806
